,AÑO,MES,FINCA,POTRERO,AREA M2,ACTIVIDAD,FECHA ACTIVIDAD,PRODUCTO,HATO,TIPO DE FORRAJE,FECHA ENTRADA,FECHA SALIDA,DIAS ANTIGUEDAD PASTOS,AFORO,FORRAJE FRECIDO,DIAS ESTADIA,NUMERO ANIMALES,LECHE TOTAL,LECHE POR DIA,LECHE POR VACA,FECHA PROYECTADA FUMIGACION,ANO FUMIGACION,MES FUMIGACION,Unnamed: 23,Unnamed: 24,Unnamed: 25,Contador,15289,Unnamed: 28,Unnamed: 29,ACTIVIDAD.1,2,Unnamed: 32,SIEMBRA,3,FUMIGADA,2.1,ABONADA,74,RENOVADA,292,CORTE,624,HENOLAJE,645,DESBROSADA,695,ROTOBO,1695,RIEGO,2175,ENMIENDA,2340,ENCALADO,2485,PASTOREO,832,INTERSIEMBRA,9197,RASTRILLO,9677
10598,2020,9,EL RECODO,30,,ABONADA,2020-09-16,NITROXTEND + KCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10599,2020,9,EL RECODO,17,,ABONADA,2020-09-16,NITROXTEND + KCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10600,2020,9,EL RECODO,18,,ABONADA,2020-09-16,NITROXTEND + KCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10601,2020,9,EL RECODO,19,,ABONADA,2020-09-16,NITROXTEND + KCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10602,2020,9,JUNCAL,7,,ABONADA,2020-09-16,NITROXTEND + KCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10603,2020,9,JUNCAL,8,,ABONADA,2020-09-16,NITROXTEND + KCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10604,2020,9,PARAISO,4,,ABONADA,2020-09-16,NITROXTEND + KCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10605,2020,9,EL RECODO,20,,SIEMBRA,2020-09-16,BOXER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10606,2020,9,EL RECODO,38,,DESBROSADA,2020-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10607,2020,9,LA ISLA,18,,PASTOREO,2020-09-16,,PROXIMAS PAR,KYKUYO,2020-09-16 00:00:00,2020-09-16 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10608,2020,9,LA ISLA,36,,PASTOREO,2020-09-16,,NOVILLAS CARGADAS,KYKUYO,2020-09-16 00:00:00,2020-09-16 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10609,2020,9,LA ISLA,17,,PASTOREO,2020-09-16,,NOVILLAS CHALET,KYKUYO,2020-09-16 00:00:00,2020-09-16 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10610,2020,9,LA ISLA,8,,PASTOREO,2020-09-16,,NOVILLAS SERVICIO,KYKUYO,2020-09-16 00:00:00,2020-09-16 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10611,2020,9,LA ISLA,26,,PASTOREO,2020-09-16,,PROXIMAS JUN,KYKUYO,2020-09-16 00:00:00,2020-09-16 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10612,2020,9,RANCHO,10,,PASTOREO,2020-09-16,,TERNERAS RAN1,KYKUYO,2020-09-16 00:00:00,2020-09-16 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10613,2020,9,JUNCAL,11,,PASTOREO,2020-09-16,,HORRO JUN,KYKUYO,2020-09-16 00:00:00,2020-09-16 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10614,2020,9,PARAISO,10,,PASTOREO,2020-09-16,,HORRO PAR,RAYGRAS,2020-09-16 00:00:00,2020-09-16 00:00:00,31.0,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10615,2020,9,PARAISO,8,,PASTOREO,2020-09-16,,PARAISO,RAYGRAS,2020-09-16 00:00:00,2020-09-16 00:00:00,,2.1,,1.0,140.0,2806.0,2806.0,20.042857142857144,2020-10-01,2020.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10616,2020,9,JUNCAL,10,,PASTOREO,2020-09-16,,JUNCAL,RAYGRAS,2020-09-16 00:00:00,2020-09-16 00:00:00,47.0,1.3,,1.0,125.0,2411.0,2411.0,19.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10617,2020,9,EL RECODO,1,,PASTOREO,2020-09-16,,RECODO 1,RAYGRAS,2020-09-16 00:00:00,2020-09-16 00:00:00,,0.0,,1.0,134.0,2956.0,2956.0,22.059701492537314,2020-10-01,2020.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10618,2020,9,EL RECODO,36,,PASTOREO,2020-09-16,,RECODO 2,KYKUYO,2020-09-16 00:00:00,2020-09-16 00:00:00,29.0,0.0,,1.0,120.0,2442.0,2442.0,20.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10619,2020,9,EL RECODO,43,,PASTOREO,2020-09-16,,RECODO 3,KYKUYO,2020-09-16 00:00:00,2020-09-16 00:00:00,,0.0,,1.0,130.0,2627.0,2627.0,20.20769230769231,2020-10-01,2020.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10620,2020,9,LA ISLA,27,,ABONADA,2020-09-17,NITROXTEND + KCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10621,2020,9,LA ISLA,30,,ABONADA,2020-09-17,NITROXTEND + KCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10622,2020,9,LA ISLA,34,,ABONADA,2020-09-17,NITROXTEND + KCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10623,2020,9,RANCHO,9,,ABONADA,2020-09-17,NITROXTEND + KCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10624,2020,9,JUNCAL,12,,ABONADA,2020-09-17,NITROXTEND + KCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10625,2020,9,EL RECODO,9T,,FUMIGADA,2020-09-17,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10626,2020,9,EL RECODO,9T,,FOLIAR,2020-09-17,INICIO ACTIVER SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10627,2020,9,EL RECODO,17,,FUMIGADA,2020-09-17,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10628,2020,9,EL RECODO,3,,ABONADA,2020-09-17,NITROXTEND + KCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629,2020,9,EL RECODO,27,,ENMIENDA,2020-09-17,TORNADO P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630,2020,9,EL RECODO,37,,DESBROSADA,2020-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631,2020,9,EL RECODO,2,,DESBROSADA,2020-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10632,2020,9,LA ISLA,18,,PASTOREO,2020-09-17,,PROXIMAS PAR,KYKUYO,2020-09-17 00:00:00,2020-09-17 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10633,2020,9,LA ISLA,36,,PASTOREO,2020-09-17,,NOVILLAS CARGADAS,KYKUYO,2020-09-17 00:00:00,2020-09-17 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10634,2020,9,LA ISLA,17,,PASTOREO,2020-09-17,,NOVILLAS CHALET,KYKUYO,2020-09-17 00:00:00,2020-09-17 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10635,2020,9,LA ISLA,8,,PASTOREO,2020-09-17,,NOVILLAS SERVICIO,KYKUYO,2020-09-17 00:00:00,2020-09-17 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10636,2020,9,LA ISLA,26,,PASTOREO,2020-09-17,,PROXIMAS JUN,KYKUYO,2020-09-17 00:00:00,2020-09-17 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10637,2020,9,RANCHO,10,,PASTOREO,2020-09-17,,TERNERAS RAN1,KYKUYO,2020-09-17 00:00:00,2020-09-17 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10638,2020,9,JUNCAL,11,,PASTOREO,2020-09-17,,HORRO JUN,KYKUYO,2020-09-17 00:00:00,2020-09-17 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10639,2020,9,PARAISO,10,,PASTOREO,2020-09-17,,HORRO PAR,RAYGRAS,2020-09-17 00:00:00,2020-09-17 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10640,2020,9,PARAISO,9,,PASTOREO,2020-09-17,,PARAISO,RAYGRAS,2020-09-17 00:00:00,2020-09-17 00:00:00,43.0,1.8,,1.0,141.0,2766.0,2766.0,19.617021276595743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10641,2020,9,JUNCAL,10,,PASTOREO,2020-09-17,,JUNCAL,RAYGRAS,2020-09-17 00:00:00,2020-09-17 00:00:00,,1.3,,1.0,125.0,2397.0,2397.0,19.176,2020-10-02,2020.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10642,2020,9,EL RECODO,4,,PASTOREO,2020-09-17,,RECODO 1,RAYGRAS,2020-09-17 00:00:00,2020-09-17 00:00:00,32.0,0.0,,1.0,134.0,2950.0,2950.0,22.01492537313433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10643,2020,9,EL RECODO,36,,PASTOREO,2020-09-17,,RECODO 2,KYKUYO,2020-09-17 00:00:00,2020-09-17 00:00:00,,0.0,,1.0,120.0,2319.0,2319.0,19.325,2020-10-02,2020.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10644,2020,9,EL RECODO,44,,PASTOREO,2020-09-17,,RECODO 3,KYKUYO,2020-09-17 00:00:00,2020-09-17 00:00:00,42.0,0.0,,1.0,130.0,2709.0,2709.0,20.838461538461537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10645,2020,9,PARAISO,1,,FUMIGADA,2020-09-18,CIPERMETRINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10646,2020,9,PARAISO,1,,FOLIAR,2020-09-18,INICIO ACTIVER SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10647,2020,9,PARAISO,5,,FUMIGADA,2020-09-18,CIPERMETRINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10648,2020,9,PARAISO,5,,FOLIAR,2020-09-18,INICIO ACTIVER SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10649,2020,9,PARAISO,6,,FUMIGADA,2020-09-18,CIPERMETRINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10650,2020,9,PARAISO,6,,FOLIAR,2020-09-18,INICIO ACTIVER SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10651,2020,9,JUNCAL,5,,FUMIGADA,2020-09-18,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652,2020,9,JUNCAL,5,,FOLIAR,2020-09-18,INICIO ACTIVER SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10653,2020,9,EL RECODO,50,,FUMIGADA,2020-09-18,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10654,2020,9,EL RECODO,51,,FUMIGADA,2020-09-18,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10655,2020,9,EL RECODO,31,,FUMIGADA,2020-09-18,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10656,2020,9,EL RECODO,1,,RENOVADA,2020-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10657,2020,9,EL RECODO,26,,DESBROSADA,2020-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10658,2020,9,LA ISLA,18,,PASTOREO,2020-09-18,,PROXIMAS PAR,KYKUYO,2020-09-18 00:00:00,2020-09-18 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10659,2020,9,LA ISLA,36,,PASTOREO,2020-09-18,,NOVILLAS CARGADAS,KYKUYO,2020-09-18 00:00:00,2020-09-18 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660,2020,9,LA ISLA,17,,PASTOREO,2020-09-18,,NOVILLAS CHALET,KYKUYO,2020-09-18 00:00:00,2020-09-18 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661,2020,9,LA ISLA,8,,PASTOREO,2020-09-18,,NOVILLAS SERVICIO,KYKUYO,2020-09-18 00:00:00,2020-09-18 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10662,2020,9,LA ISLA,26,,PASTOREO,2020-09-18,,PROXIMAS JUN,KYKUYO,2020-09-18 00:00:00,2020-09-18 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,2020-10-03,2020.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663,2020,9,RANCHO,10,,PASTOREO,2020-09-18,,TERNERAS RAN1,KYKUYO,2020-09-18 00:00:00,2020-09-18 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664,2020,9,JUNCAL,11,,PASTOREO,2020-09-18,,HORRO JUN,KYKUYO,2020-09-18 00:00:00,2020-09-18 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665,2020,9,PARAISO,10,,PASTOREO,2020-09-18,,HORRO PAR,RAYGRAS,2020-09-18 00:00:00,2020-09-18 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10666,2020,9,PARAISO,9,,PASTOREO,2020-09-18,,PARAISO,RAYGRAS,2020-09-18 00:00:00,2020-09-18 00:00:00,,1.8,,1.0,141.0,2901.0,2901.0,20.574468085106382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667,2020,9,JUNCAL,13,,PASTOREO,2020-09-18,,JUNCAL,RAYGRAS,2020-09-18 00:00:00,2020-09-18 00:00:00,47.0,1.4,,1.0,125.0,2564.0,2564.0,20.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10668,2020,9,EL RECODO,4,,PASTOREO,2020-09-18,,RECODO 1,RAYGRAS,2020-09-18 00:00:00,2020-09-18 00:00:00,,0.0,,1.0,128.0,2960.0,2960.0,23.125,2020-10-03,2020.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10669,2020,9,EL RECODO,58,,PASTOREO,2020-09-18,,RECODO 2,KYKUYO,2020-09-18 00:00:00,2020-09-18 00:00:00,114.0,0.0,,1.0,118.0,2174.0,2174.0,18.423728813559322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10670,2020,9,EL RECODO,44,,PASTOREO,2020-09-18,,RECODO 3,KYKUYO,2020-09-18 00:00:00,2020-09-18 00:00:00,,0.0,,1.0,127.0,2655.0,2655.0,20.905511811023622,2020-10-03,2020.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10671,2020,9,LA ISLA,16,,FUMIGADA,2020-09-19,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10672,2020,9,LA ISLA,16,,FOLIAR,2020-09-19,INICIO ACTIVER SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10673,2020,9,LA ISLA,30,,FUMIGADA,2020-09-19,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10674,2020,9,LA ISLA,30,,FOLIAR,2020-09-19,INICIO ACTIVER SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10675,2020,9,LA ISLA,14,,FUMIGADA,2020-09-19,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10676,2020,9,LA ISLA,14,,FOLIAR,2020-09-19,INICIO ACTIVER SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10677,2020,9,JUNCAL,18,,FUMIGADA,2020-09-19,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10678,2020,9,JUNCAL,18,,FOLIAR,2020-09-19,INICIO ACTIVER SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679,2020,9,EL RECODO,30,,FUMIGADA,2020-09-19,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10680,2020,9,EL RECODO,26,,ABONADA,2020-09-19,FOSFORITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10681,2020,9,EL RECODO,36,,DESBROSADA,2020-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10682,2020,9,EL RECODO,4,,RENOVADA,2020-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10683,2020,9,LA ISLA,18,,PASTOREO,2020-09-19,,PROXIMAS PAR,KYKUYO,2020-09-19 00:00:00,2020-09-19 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10684,2020,9,LA ISLA,36,,PASTOREO,2020-09-19,,NOVILLAS CARGADAS,KYKUYO,2020-09-19 00:00:00,2020-09-19 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10685,2020,9,LA ISLA,17,,PASTOREO,2020-09-19,,NOVILLAS CHALET,KYKUYO,2020-09-19 00:00:00,2020-09-19 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,2020-10-04,2020.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10686,2020,9,LA ISLA,8,,PASTOREO,2020-09-19,,NOVILLAS SERVICIO,KYKUYO,2020-09-19 00:00:00,2020-09-19 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10687,2020,9,LA ISLA,25,,PASTOREO,2020-09-19,,PROXIMAS JUN,KYKUYO,2020-09-19 00:00:00,2020-09-19 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10688,2020,9,RANCHO,10,,PASTOREO,2020-09-19,,TERNERAS RAN1,KYKUYO,2020-09-19 00:00:00,2020-09-19 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10689,2020,9,JUNCAL,11,,PASTOREO,2020-09-19,,HORRO JUN,KYKUYO,2020-09-19 00:00:00,2020-09-19 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10690,2020,9,PARAISO,10,,PASTOREO,2020-09-19,,HORRO PAR,RAYGRAS,2020-09-19 00:00:00,2020-09-19 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10691,2020,9,PARAISO,9,,PASTOREO,2020-09-19,,PARAISO,RAYGRAS,2020-09-19 00:00:00,2020-09-19 00:00:00,,1.8,,1.0,141.0,2751.0,2751.0,19.51063829787234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10692,2020,9,JUNCAL,13,,PASTOREO,2020-09-19,,JUNCAL,RAYGRAS,2020-09-19 00:00:00,2020-09-19 00:00:00,,1.4,,1.0,125.0,2596.0,2596.0,20.768,2020-10-04,2020.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10693,2020,9,EL RECODO,35,,PASTOREO,2020-09-19,,RECODO 1,RAYGRAS,2020-09-19 00:00:00,2020-09-19 00:00:00,32.0,0.0,,1.0,128.0,2857.0,2857.0,22.3203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694,2020,9,EL RECODO,58,,PASTOREO,2020-09-19,,RECODO 2,KYKUYO,2020-09-19 00:00:00,2020-09-19 00:00:00,,0.0,,1.0,118.0,2250.0,2250.0,19.06779661016949,2020-10-04,2020.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10695,2020,9,EL RECODO,45,,PASTOREO,2020-09-19,,RECODO 3,KYKUYO,2020-09-19 00:00:00,2020-09-19 00:00:00,43.0,0.0,,1.0,127.0,2600.0,2600.0,20.47244094488189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10696,2020,9,EL RECODO,47,,FUMIGADA,2020-09-20,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10697,2020,9,EL RECODO,48,,FUMIGADA,2020-09-20,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10698,2020,9,JUNCAL,13,,FUMIGADA,2020-09-20,CIPERMETRINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10699,2020,9,LA ISLA,18,,PASTOREO,2020-09-20,,PROXIMAS PAR,KYKUYO,2020-09-20 00:00:00,2020-09-20 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,2020-10-05,2020.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10700,2020,9,LA ISLA,36,,PASTOREO,2020-09-20,,NOVILLAS CARGADAS,KYKUYO,2020-09-20 00:00:00,2020-09-20 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10701,2020,9,LA ISLA,20,,PASTOREO,2020-09-20,,NOVILLAS CHALET,KYKUYO,2020-09-20 00:00:00,2020-09-20 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10702,2020,9,LA ISLA,8,,PASTOREO,2020-09-20,,NOVILLAS SERVICIO,KYKUYO,2020-09-20 00:00:00,2020-09-20 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,2020-10-05,2020.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10703,2020,9,LA ISLA,25,,PASTOREO,2020-09-20,,PROXIMAS JUN,KYKUYO,2020-09-20 00:00:00,2020-09-20 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10704,2020,9,RANCHO,10,,PASTOREO,2020-09-20,,TERNERAS RAN1,KYKUYO,2020-09-20 00:00:00,2020-09-20 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10705,2020,9,JUNCAL,11,,PASTOREO,2020-09-20,,HORRO JUN,KYKUYO,2020-09-20 00:00:00,2020-09-20 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10706,2020,9,PARAISO,10,,PASTOREO,2020-09-20,,HORRO PAR,RAYGRAS,2020-09-20 00:00:00,2020-09-20 00:00:00,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10707,2020,9,PARAISO,9,,PASTOREO,2020-09-20,,PARAISO,RAYGRAS,2020-09-20 00:00:00,2020-09-20 00:00:00,,1.8,,1.0,141.0,2734.0,2734.0,19.390070921985817,2020-10-05,2020.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
